Size (bytes),Size (readable),Time (ms),mb/s
2050000,1.96 MB,1229.60,1.6672088484140675
2050000,1.96 MB,1192.50,1.719077568134172
2050000,1.96 MB,932.90,2.1974488155074523
2050000,1.96 MB,1114.60,1.839224834031009
2050000,1.96 MB,1300.60,1.5761956020370558
2100000,2 MB,1544.00,1.3601036269430051
2100000,2 MB,1790.20,1.1730532901429918
2100000,2 MB,2164.10,0.9703802966617919
2100000,2 MB,1462.00,1.4363885088919288
2100000,2 MB,1157.60,1.8140981340798314
2150000,2.05 MB,1004.40,2.1405814416440077
2150000,2.05 MB,1083.90,1.9835778208212722
2150000,2.05 MB,1170.10,1.8374497906021467
2150000,2.05 MB,1249.50,1.720688275310124
2150000,2.05 MB,1459.70,1.4729053915157981
2200000,2.1 MB,1234.10,1.7826756340739207
2200000,2.1 MB,1270.50,1.7316017316017316
2200000,2.1 MB,1168.90,1.8821113867642927
2200000,2.1 MB,1436.00,1.532033426183844
2200000,2.1 MB,1369.80,1.6060738794019467
2250000,2.15 MB,1466.20,1.5345791842827898
2250000,2.15 MB,2473.10,0.9097893332276992
2250000,2.15 MB,1859.40,1.210067763800591
2250000,2.15 MB,2238.50,1.0051373687737324
2250000,2.15 MB,1920.30,1.1716919231297362
2300000,2.19 MB,1542.20,1.4913759564230031
2300000,2.19 MB,1337.70,1.719369066323164
2300000,2.19 MB,1259.90,1.8255417096724516
2300000,2.19 MB,1386.90,1.6583747926960237
2300000,2.19 MB,2490.60,0.9234722556835719
2350000,2.24 MB,1780.80,1.3196316262376082
2350000,2.24 MB,1302.30,1.8044997312488504
2350000,2.24 MB,1517.60,1.5484976278242986
2350000,2.24 MB,1222.00,1.9230769230769231
2350000,2.24 MB,1099.90,2.1365578688855944
2400000,2.29 MB,2014.80,1.1911852293049185
2400000,2.29 MB,1452.70,1.6520960969195817
2400000,2.29 MB,1173.50,2.0451640391989776
2400000,2.29 MB,1334.30,1.7986959454435738
2400000,2.29 MB,1170.20,2.0509314647016645
2450000,2.34 MB,1322.80,1.8521318415524037
2450000,2.34 MB,1324.70,1.849475352905932
2450000,2.34 MB,1225.50,1.9991840065279478
2450000,2.34 MB,1197.20,2.046441697288591
2450000,2.34 MB,1485.30,1.6494984178313579
