Size (bytes),Size (readable),Time (ms),mb/s
2050000,1.96 MB,2030.70,1.0095041118826251
2050000,1.96 MB,2079.70,0.985719094100105
2050000,1.96 MB,2035.20,1.0072720125786105
2100000,2 MB,2273.20,0.9238078479676181
2100000,2 MB,2072.20,1.013415693465876
2100000,2 MB,2106.80,0.9967723561799942
2100000,2 MB,2089.90,1.0048327671180608
2100000,2 MB,2063.00,1.0179350460494425
2150000,2.05 MB,2227.50,0.9652076318742986
2150000,2.05 MB,2072.70,1.0372943503642824
2150000,2.05 MB,2118.30,1.0149648302884444
2150000,2.05 MB,2106.80,1.0205050313271369
2150000,2.05 MB,2074.80,1.0362444572970948
2200000,2.1 MB,2412.80,0.9118037135278558
2200000,2.1 MB,2421.40,0.9085652928058061
2200000,2.1 MB,2139.90,1.028085424552538
2200000,2.1 MB,2317.00,0.9495036685369012
2200000,2.1 MB,2280.30,0.9647853352628843
2250000,2.15 MB,2412.50,0.9326424870466321
2250000,2.15 MB,2177.80,1.0331527229314041
2250000,2.15 MB,2154.20,1.0444712654349586
2250000,2.15 MB,2256.20,0.9972520166652098
2250000,2.15 MB,2178.70,1.032725937485651
2300000,2.19 MB,2352.40,0.9777248767216363
2300000,2.19 MB,2231.50,1.0306968406901187
2300000,2.19 MB,2206.80,1.0422330976980299
2300000,2.19 MB,2331.70,0.9864047690526423
2300000,2.19 MB,2348.60,0.9793068210849114
2350000,2.24 MB,2379.90,0.9874364469095485
2350000,2.24 MB,2202.90,1.0667756139634006
2350000,2.24 MB,2393.40,0.9818668003676921
2350000,2.24 MB,2206.10,1.0652282308145429
2350000,2.24 MB,2458.20,0.9559840533723818
2400000,2.29 MB,2371.20,1.0121457489878494
2400000,2.29 MB,2335.50,1.027617212588311
2400000,2.29 MB,2292.50,1.0468920392584515
2400000,2.29 MB,2519.20,0.9526833915528695
2400000,2.29 MB,2306.70,1.0404473923787176
2450000,2.34 MB,2333.20,1.0500600034287884
2450000,2.34 MB,2499.30,0.9802744768535235
2450000,2.34 MB,2416.90,1.013695229426139
2450000,2.34 MB,2330.80,1.0511412390595294
2450000,2.34 MB,2364.10,1.036335180406905
2500000,2.38 MB,2474.50,1.0103051121438675
2500000,2.38 MB,2437.80,1.0255148084338386
2500000,2.38 MB,2622.30,0.9533615528352803
2500000,2.38 MB,2378.90,1.0509058808693248
2500000,2.38 MB,2309.90,1.082297934975529
2550000,2.43 MB,2497.40,1.0210619043805462
2550000,2.43 MB,2501.00,1.0195921631347462
2550000,2.43 MB,2466.30,1.0339374771925605
2550000,2.43 MB,2600.90,0.9804298512053432
2550000,2.43 MB,2562.50,0.9951219512195122
2600000,2.48 MB,2518.30,1.0324425207481285
2600000,2.48 MB,2500.30,1.0398752149742079
2600000,2.48 MB,2419.70,1.0745133694259568
2600000,2.48 MB,2618.50,0.9929348863853351
2600000,2.48 MB,2499.20,1.0403329065300848
2650000,2.53 MB,2560.30,1.0350349568409765
2650000,2.53 MB,2482.10,1.0676443334273247
2650000,2.53 MB,2447.70,1.0826490174449432
2650000,2.53 MB,2541.30,1.04277338370126
2650000,2.53 MB,2558.00,1.035965598123534
2700000,2.57 MB,2580.00,1.0465116279069768
2700000,2.57 MB,2553.70,1.0572894231898766
2700000,2.57 MB,2627.60,1.0275536611356462
2700000,2.57 MB,2559.00,1.0550996483001172
2700000,2.57 MB,2556.80,1.0560075093867383
2750000,2.62 MB,2691.00,1.0219249349684132
2750000,2.62 MB,2645.50,1.0395010395010396
2750000,2.62 MB,2686.80,1.023522405835921
2750000,2.62 MB,2596.30,1.0591996302430429
2750000,2.62 MB,2578.70,1.0664288207236396
2800000,2.67 MB,2812.90,0.9954139855665096
2800000,2.67 MB,2716.50,1.0307380820909258
2800000,2.67 MB,2751.00,1.0178117048346056
2800000,2.67 MB,2858.50,0.9795347210075215
2800000,2.67 MB,2624.30,1.0669511869831765
2850000,2.72 MB,2885.10,0.987834043880636
2850000,2.72 MB,2728.40,1.0445682451253393
2850000,2.72 MB,2790.20,1.0214321554010635
2850000,2.72 MB,2691.10,1.0590464865668405
2850000,2.72 MB,2679.20,1.0637503732457634
2900000,2.77 MB,2668.70,1.0866714130475703
2900000,2.77 MB,2852.30,1.0167233460715748
2900000,2.77 MB,2887.00,1.0045029442327675
2900000,2.77 MB,2660.00,1.0902255639097744
2900000,2.77 MB,2841.10,1.0207314068494262
2950000,2.81 MB,2809.80,1.0498967898070863
2950000,2.81 MB,2771.20,1.0645207852194174
2950000,2.81 MB,2766.30,1.0664063912084554
2950000,2.81 MB,2749.50,1.0729223495180942
2950000,2.81 MB,2900.90,1.0169257816539612
3000000,2.86 MB,2833.00,1.0589481115425343
3000000,2.86 MB,2946.00,1.0183299389002036
3000000,2.86 MB,2849.50,1.052816283558519
3000000,2.86 MB,2719.50,1.1031439602868174
3000000,2.86 MB,2799.70,1.0715433796477927
3050000,2.91 MB,2853.10,1.0690126529038677
3050000,2.91 MB,3005.80,1.014704903852536
3050000,2.91 MB,2940.50,1.03723856486992
3050000,2.91 MB,2900.30,1.051615350136176
3050000,2.91 MB,2870.60,1.062495645509615
3100000,2.96 MB,2890.50,1.072478809894482
3100000,2.96 MB,2970.40,1.0436304874764668
3100000,2.96 MB,2877.10,1.0774738451913473
3100000,2.96 MB,3007.40,1.0307907162332832
3100000,2.96 MB,3068.90,1.0101339242073821
3150000,3 MB,3152.00,0.9993654822335025
3150000,3 MB,2875.50,1.0954616588419406
3150000,3 MB,3179.70,0.9906594961788631
