Size (bytes),Size (readable),Time (ms),mb/s
2050000,1.96 MB,1019.30,2.0111841459884174
2050000,1.96 MB,911.30,2.249533633278508
2050000,1.96 MB,894.90,2.290758743978485
2100000,2 MB,982.20,2.138057422139572
2100000,2 MB,968.30,2.1687493545455574
2100000,2 MB,993.80,2.113101227617526
2100000,2 MB,970.40,2.164056059343674
2100000,2 MB,968.00,2.169421487603306
2150000,2.05 MB,995.20,2.160369774945492
2150000,2.05 MB,1029.70,2.087986792293766
2150000,2.05 MB,970.40,2.2155812036477833
2150000,2.05 MB,1009.70,2.129345350097706
2150000,2.05 MB,984.30,2.1842934064553097
2200000,2.1 MB,1068.20,2.059539412089367
2200000,2.1 MB,1013.70,2.170267337502093
2200000,2.1 MB,1020.00,2.156862745098039
2200000,2.1 MB,1008.60,2.1812413246212583
2200000,2.1 MB,1027.80,2.14049425955875
2250000,2.15 MB,1018.60,2.208914195968158
2250000,2.15 MB,1060.40,2.121840814774946
2250000,2.15 MB,1029.90,2.184678124077074
2250000,2.15 MB,1052.40,2.1379703534656564
2250000,2.15 MB,1001.40,2.246854403821258
2300000,2.19 MB,1016.50,2.2626660108214462
2300000,2.19 MB,1031.60,2.2295463357697423
2300000,2.19 MB,1076.10,2.1373478301095536
2300000,2.19 MB,1035.30,2.2215782864934037
2300000,2.19 MB,1038.50,2.2147327876745306
2350000,2.24 MB,1031.50,2.2782355792535145
2350000,2.24 MB,1075.00,2.186046511627907
2350000,2.24 MB,1077.90,2.1801651359003666
2350000,2.24 MB,1033.20,2.274487030578031
2350000,2.24 MB,1017.50,2.3095823095823094
2400000,2.29 MB,1075.00,2.2325581395348837
2400000,2.29 MB,1078.50,2.2253129346314324
2400000,2.29 MB,1065.30,2.252886510848319
2400000,2.29 MB,1062.40,2.2590361445973244
2400000,2.29 MB,1106.30,2.1693934737179235
2450000,2.34 MB,1115.90,2.195537234507495
2450000,2.34 MB,1111.00,2.205220522052205
2450000,2.34 MB,1123.70,2.1802972323805205
2450000,2.34 MB,1109.80,2.207604973875094
2450000,2.34 MB,1086.60,2.2547395545862683
2500000,2.38 MB,1167.80,2.1407775304045042
2500000,2.38 MB,1113.30,2.2455762148627434
2500000,2.38 MB,1130.50,2.21141088014153
2500000,2.38 MB,1128.80,2.21474131821988
2500000,2.38 MB,1133.80,2.2049744223024974
2550000,2.43 MB,1136.30,2.244125671043464
2550000,2.43 MB,1195.00,2.1338912133891212
2550000,2.43 MB,1157.10,2.203785325365393
2550000,2.43 MB,1125.70,2.265257173308385
2550000,2.43 MB,1150.60,2.2162350078334865
2600000,2.48 MB,1127.10,2.3068050749528664
2600000,2.48 MB,1113.70,2.3345604740891104
2600000,2.48 MB,1143.70,2.2733234239688946
2600000,2.48 MB,1178.70,2.2058199711490847
2600000,2.48 MB,1154.90,2.2512771668717013
2650000,2.53 MB,1159.30,2.2858621581754077
2650000,2.53 MB,1164.40,2.2758502233084403
2650000,2.53 MB,1150.80,2.3027459158905654
2650000,2.53 MB,1159.70,2.2850737259871003
2650000,2.53 MB,1156.40,2.2915946039609896
2700000,2.57 MB,1236.10,2.1842892969929775
2700000,2.57 MB,1191.30,2.2664316293181854
2700000,2.57 MB,1184.40,2.2796352583758708
2700000,2.57 MB,1191.30,2.2664316292898365
2700000,2.57 MB,1199.10,2.251688766586124
2750000,2.62 MB,1267.40,2.1697964336589863
2750000,2.62 MB,1192.70,2.305692965563416
2750000,2.62 MB,1192.50,2.3060796645702304
2750000,2.62 MB,1198.00,2.295492487479132
2750000,2.62 MB,1233.60,2.229247730204336
2800000,2.67 MB,1380.10,2.0288384899732574
2800000,2.67 MB,1298.70,2.1560021559972085
2800000,2.67 MB,1266.00,2.211690363349131
2800000,2.67 MB,1242.80,2.2529771483800407
2800000,2.67 MB,1235.00,2.2672064777327936
2850000,2.72 MB,1239.80,2.2987578641771664
2850000,2.72 MB,1201.50,2.3720349563046192
2850000,2.72 MB,1249.20,2.281460134480628
2850000,2.72 MB,1265.40,2.2522522522681654
2850000,2.72 MB,1225.20,2.3261508325114817
2900000,2.77 MB,1245.90,2.327634641613393
2900000,2.77 MB,1311.20,2.2117144600315806
2900000,2.77 MB,1255.40,2.3100207105195407
2900000,2.77 MB,1271.70,2.280412046887776
2900000,2.77 MB,1248.20,2.3233456176839256
2950000,2.81 MB,1285.50,2.294826915597044
2950000,2.81 MB,1330.40,2.217378232125545
2950000,2.81 MB,1285.10,2.29554120300325
2950000,2.81 MB,1265.40,2.3312786470571396
2950000,2.81 MB,1323.80,2.2284332980862978
3000000,2.86 MB,1312.90,2.2850178992965042
3000000,2.86 MB,1301.90,2.3043244488982273
3000000,2.86 MB,1279.50,2.3446658851113718
3000000,2.86 MB,1295.00,2.3166023166023164
3000000,2.86 MB,1369.90,2.1899408716107596
3050000,2.91 MB,1309.20,2.329666972191458
3050000,2.91 MB,1334.50,2.2855001873360807
3050000,2.91 MB,1294.00,2.357032457496136
3050000,2.91 MB,1334.00,2.2863568215892056
3050000,2.91 MB,1298.30,2.349225910811832
3100000,2.96 MB,1292.80,2.397896039609488
3100000,2.96 MB,1286.70,2.4092640087267587
3100000,2.96 MB,1349.40,2.297317326208913
3100000,2.96 MB,1325.40,2.338916553509063
3100000,2.96 MB,1305.40,2.3747510341820375
