timestamp,totalMemory,totalCpuPercentage,processCount
2024-09-12T21:31:39.795Z,392966144,17.82,1
2024-09-12T21:31:40.802Z,413208576,22.77,1
2024-09-12T21:31:41.811Z,413208576,7.00,1
2024-09-12T21:31:42.819Z,413208576,8.91,1
2024-09-12T21:31:43.826Z,413208576,9.90,1
2024-09-12T21:31:44.832Z,413208576,9.00,1
2024-09-12T21:31:45.840Z,345595904,20.79,1
2024-09-12T21:31:46.849Z,335065088,7.92,1
2024-09-12T21:31:47.855Z,322138112,6.93,1
2024-09-12T21:31:48.862Z,115519488,11.88,1
2024-09-12T21:31:49.870Z,115519488,11.00,1
2024-09-12T21:31:50.878Z,115519488,10.89,1
2024-09-12T21:31:51.885Z,115519488,6.93,1
2024-09-12T21:31:52.893Z,117129216,9.90,1
2024-09-12T21:31:53.903Z,117399552,7.00,1
2024-09-12T21:31:54.911Z,123609088,10.89,1
2024-09-12T21:31:55.918Z,123609088,7.92,1
2024-09-12T21:31:56.925Z,127664128,6.93,1
2024-09-12T21:31:57.933Z,132530176,9.90,1
2024-09-12T21:31:58.940Z,132530176,8.00,1
2024-09-12T21:31:59.949Z,220487680,34.65,1
2024-09-12T21:32:00.958Z,220487680,7.92,1
2024-09-12T21:32:01.965Z,237789184,10.89,1
2024-09-12T21:32:02.973Z,254550016,8.91,1
2024-09-12T21:32:03.980Z,264282112,13.00,1
2024-09-12T21:32:04.987Z,264552448,7.92,1
2024-09-12T21:32:05.996Z,264552448,9.90,1
2024-09-12T21:32:07.003Z,264552448,12.87,1
2024-09-12T21:32:08.012Z,264818688,8.00,1
2024-09-12T21:32:09.018Z,273735680,10.89,1
2024-09-12T21:32:10.028Z,274546688,9.90,1
2024-09-12T21:32:11.035Z,274546688,6.93,1
2024-09-12T21:32:12.042Z,274546688,9.00,1
2024-09-12T21:32:13.049Z,274546688,9.90,1
2024-09-12T21:32:14.058Z,274546688,7.92,1
2024-09-12T21:32:15.066Z,290217984,11.88,1
2024-09-12T21:32:16.074Z,290488320,8.91,1
2024-09-12T21:32:17.081Z,290488320,7.00,1
2024-09-12T21:32:18.088Z,290488320,10.89,1
2024-09-12T21:32:19.095Z,290488320,8.91,1
2024-09-12T21:32:20.103Z,290488320,8.91,1
2024-09-12T21:32:21.110Z,295890944,11.00,1
2024-09-12T21:32:22.118Z,307785728,11.88,1
2024-09-12T21:32:23.125Z,308326400,8.91,1
2024-09-12T21:32:24.134Z,308326400,8.91,1
2024-09-12T21:32:25.142Z,308326400,8.91,1
2024-09-12T21:32:26.150Z,308326400,10.00,1
2024-09-12T21:32:27.157Z,308326400,6.93,1
2024-09-12T21:32:28.166Z,319410176,7.92,1
2024-09-12T21:32:29.172Z,324001792,12.87,1
2024-09-12T21:32:30.179Z,324272128,7.00,1
2024-09-12T21:32:31.187Z,324272128,7.92,1
2024-09-12T21:32:32.192Z,324272128,6.93,1
2024-09-12T21:32:33.201Z,324272128,10.00,1
2024-09-12T21:32:34.209Z,324272128,10.89,1
2024-09-12T21:32:35.217Z,324808704,7.92,1
2024-09-12T21:32:36.225Z,342093824,10.89,1
2024-09-12T21:32:37.233Z,358277120,9.90,1
2024-09-12T21:32:38.241Z,378023936,11.00,1
2024-09-12T21:32:39.247Z,381263872,11.88,1
2024-09-12T21:32:40.254Z,381534208,6.93,1
2024-09-12T21:32:41.262Z,381804544,9.00,1
2024-09-12T21:32:42.269Z,381804544,7.92,1
2024-09-12T21:32:43.276Z,381804544,8.91,1
2024-09-12T21:32:44.282Z,381804544,7.92,1
2024-09-12T21:32:45.289Z,381804544,9.00,1
2024-09-12T21:32:46.297Z,381804544,8.91,1
2024-09-12T21:32:47.305Z,387387392,6.93,1
2024-09-12T21:32:48.317Z,407871488,13.86,1
2024-09-12T21:32:49.326Z,408678400,8.91,1
2024-09-12T21:32:50.334Z,408678400,7.92,1
2024-09-12T21:32:51.341Z,408678400,7.00,1
2024-09-12T21:32:52.348Z,408678400,8.91,1
2024-09-12T21:32:53.356Z,408678400,7.92,1
2024-09-12T21:32:54.363Z,408678400,6.93,1
2024-09-12T21:32:55.367Z,408678400,5.00,1
2024-09-12T21:32:56.375Z,408678400,0.00,1
2024-09-12T21:32:57.382Z,408678400,0.00,1
2024-09-12T21:32:58.388Z,408678400,0.00,1
2024-09-12T21:32:59.396Z,408678400,0.99,1
2024-09-12T21:33:00.403Z,408678400,0.00,1
2024-09-12T21:33:01.411Z,408678400,0.00,1
2024-09-12T21:33:02.418Z,408678400,0.00,1
2024-09-12T21:33:03.424Z,408678400,0.99,1
2024-09-12T21:33:04.431Z,408678400,0.00,1
2024-09-12T21:33:05.438Z,408678400,0.99,1
2024-09-12T21:33:06.446Z,408678400,0.00,1
2024-09-12T21:33:07.456Z,408678400,0.00,1
2024-09-12T21:33:08.465Z,408678400,0.99,1
2024-09-12T21:33:09.471Z,408678400,0.00,1
